time,Illumination(lux),year,month,day,hour
20200228:0110,0.0,2020,02,28,01
20200228:0210,0.0,2020,02,28,02
20200228:0310,0.0,2020,02,28,03
20200228:0410,0.0,2020,02,28,04
20200228:0510,0.0,2020,02,28,05
20200228:0610,0.0,2020,02,28,06
20200228:0710,66836.40000000001,2020,02,28,07
20200228:0810,98896.8,2020,02,28,08
20200228:0910,111852.0,2020,02,28,09
20200228:1010,114812.4,2020,02,28,10
20200228:1110,113324.4,2020,02,28,11
20200228:1210,97128.0,2020,02,28,12
20200228:1310,106878.0,2020,02,28,13
20200228:1410,106549.2,2020,02,28,14
20200228:1510,98416.8,2020,02,28,15
20200228:1610,62917.2,2020,02,28,16
20200228:1710,0.0,2020,02,28,17
20200228:1810,0.0,2020,02,28,18
20200228:1910,0.0,2020,02,28,19
20200228:2010,0.0,2020,02,28,20
20200228:2110,0.0,2020,02,28,21
20200228:2210,0.0,2020,02,28,22
20200228:2310,0.0,2020,02,28,23
20200229:0010,0.0,2020,02,29,00
20200229:0110,0.0,2020,02,29,01
20200229:0210,0.0,2020,02,29,02
20200229:0310,0.0,2020,02,29,03
20200229:0410,0.0,2020,02,29,04
20200229:0510,0.0,2020,02,29,05
20200229:0610,0.0,2020,02,29,06
20200229:0710,20719.2,2020,02,29,07
20200229:0810,25173.6,2020,02,29,08
20200229:0910,47372.399999999994,2020,02,29,09
20200229:1010,47948.4,2020,02,29,10
20200229:1110,4234.8,2020,02,29,11
20200229:1210,32577.600000000002,2020,02,29,12
20200229:1310,85502.4,2020,02,29,13
20200229:1410,11148.0,2020,02,29,14
20200229:1510,15410.399999999998,2020,02,29,15
20200229:1610,11954.400000000001,2020,02,29,16
20200229:1710,0.0,2020,02,29,17
20200229:1810,0.0,2020,02,29,18
20200229:1910,0.0,2020,02,29,19
20200229:2010,0.0,2020,02,29,20
20200229:2110,0.0,2020,02,29,21
20200229:2210,0.0,2020,02,29,22
20200229:2310,0.0,2020,02,29,23
20200301:0010,0.0,2020,03,01,00
20200301:0110,0.0,2020,03,01,01
20200301:0210,0.0,2020,03,01,02
20200301:0310,0.0,2020,03,01,03
20200301:0410,0.0,2020,03,01,04
20200301:0510,0.0,2020,03,01,05
20200301:0610,0.0,2020,03,01,06
20200301:0710,19460.399999999998,2020,03,01,07
20200301:0810,16292.400000000001,2020,03,01,08
20200301:0910,65834.4,2020,03,01,09
20200301:1010,30054.0,2020,03,01,10
20200301:1110,11986.8,2020,03,01,11
20200301:1210,35671.2,2020,03,01,12
20200301:1310,25072.8,2020,03,01,13
20200301:1410,24129.600000000002,2020,03,01,14
20200301:1510,66405.6,2020,03,01,15
20200301:1610,36895.2,2020,03,01,16
20200301:1710,0.0,2020,03,01,17
20200301:1810,0.0,2020,03,01,18
20200301:1910,0.0,2020,03,01,19
20200301:2010,0.0,2020,03,01,20
20200301:2110,0.0,2020,03,01,21
20200301:2210,0.0,2020,03,01,22
20200301:2310,0.0,2020,03,01,23
20200302:0010,0.0,2020,03,02,00
20200302:0110,0.0,2020,03,02,01
20200302:0210,0.0,2020,03,02,02
20200302:0310,0.0,2020,03,02,03
20200302:0410,0.0,2020,03,02,04
20200302:0510,0.0,2020,03,02,05
20200302:0610,0.0,2020,03,02,06
20200302:0710,0.0,2020,03,02,07
20200302:0810,0.0,2020,03,02,08
20200302:0910,0.0,2020,03,02,09
20200302:1010,0.0,2020,03,02,10
20200302:1110,0.0,2020,03,02,11
20200302:1210,0.0,2020,03,02,12
20200302:1310,0.0,2020,03,02,13
20200302:1410,0.0,2020,03,02,14
20200302:1510,0.0,2020,03,02,15
20200302:1610,0.0,2020,03,02,16
20200302:1710,0.0,2020,03,02,17
20200302:1810,0.0,2020,03,02,18
20200302:1910,0.0,2020,03,02,19
20200302:2010,0.0,2020,03,02,20
20200302:2110,0.0,2020,03,02,21
20200302:2210,0.0,2020,03,02,22
20200302:2310,0.0,2020,03,02,23
20200303:0010,0.0,2020,03,03,00
20200303:0110,0.0,2020,03,03,01
20200303:0210,0.0,2020,03,03,02
20200303:0310,0.0,2020,03,03,03
20200303:0410,0.0,2020,03,03,04
20200303:0510,0.0,2020,03,03,05
20200303:0610,0.0,2020,03,03,06
20200303:0710,69202.8,2020,03,03,07
20200303:0810,96231.59999999999,2020,03,03,08
20200303:0910,109662.0,2020,03,03,09
20200303:1010,115098.0,2020,03,03,10
20200303:1110,115894.79999999999,2020,03,03,11
20200303:1210,94140.0,2020,03,03,12
20200303:1310,115268.40000000001,2020,03,03,13
20200303:1410,78549.6,2020,03,03,14
20200303:1510,80994.0,2020,03,03,15
20200303:1610,60024.0,2020,03,03,16
20200303:1710,0.0,2020,03,03,17
20200303:1810,0.0,2020,03,03,18
20200303:1910,0.0,2020,03,03,19
20200303:2010,0.0,2020,03,03,20
20200303:2110,0.0,2020,03,03,21
20200303:2210,0.0,2020,03,03,22
20200303:2310,0.0,2020,03,03,23
20200304:0010,0.0,2020,03,04,00
20200304:0110,0.0,2020,03,04,01
20200304:0210,0.0,2020,03,04,02
20200304:0310,0.0,2020,03,04,03
20200304:0410,0.0,2020,03,04,04
20200304:0510,0.0,2020,03,04,05
20200304:0610,0.0,2020,03,04,06
20200304:0710,64333.200000000004,2020,03,04,07
20200304:0810,94140.0,2020,03,04,08
20200304:0910,105176.40000000001,2020,03,04,09
20200304:1010,116302.8,2020,03,04,10
20200304:1110,110749.2,2020,03,04,11
20200304:1210,93301.2,2020,03,04,12
20200304:1310,62066.4,2020,03,04,13
20200304:1410,71818.8,2020,03,04,14
20200304:1510,95702.4,2020,03,04,15
20200304:1610,57044.4,2020,03,04,16
20200304:1710,0.0,2020,03,04,17
20200304:1810,0.0,2020,03,04,18
20200304:1910,0.0,2020,03,04,19
20200304:2010,0.0,2020,03,04,20
20200304:2110,0.0,2020,03,04,21
20200304:2210,0.0,2020,03,04,22
20200304:2310,0.0,2020,03,04,23
20200305:0010,0.0,2020,03,05,00
20200305:0110,0.0,2020,03,05,01
20200305:0210,0.0,2020,03,05,02
20200305:0310,0.0,2020,03,05,03
20200305:0410,0.0,2020,03,05,04
20200305:0510,0.0,2020,03,05,05
20200305:0610,0.0,2020,03,05,06
20200305:0710,6378.0,2020,03,05,07
20200305:0810,7341.6,2020,03,05,08
20200305:0910,58977.600000000006,2020,03,05,09
20200305:1010,32458.800000000003,2020,03,05,10
20200305:1110,10010.4,2020,03,05,11
20200305:1210,0.0,2020,03,05,12
20200305:1310,0.0,2020,03,05,13
20200305:1410,0.0,2020,03,05,14
20200305:1510,0.0,2020,03,05,15
20200305:1610,0.0,2020,03,05,16
20200305:1710,0.0,2020,03,05,17
20200305:1810,0.0,2020,03,05,18
20200305:1910,0.0,2020,03,05,19
20200305:2010,0.0,2020,03,05,20
20200305:2110,0.0,2020,03,05,21
20200305:2210,0.0,2020,03,05,22
20200305:2310,0.0,2020,03,05,23
20200306:0010,0.0,2020,03,06,00
20200306:0110,0.0,2020,03,06,01
20200306:0210,0.0,2020,03,06,02
20200306:0310,0.0,2020,03,06,03
20200306:0410,0.0,2020,03,06,04
20200306:0510,0.0,2020,03,06,05
20200306:0610,0.0,2020,03,06,06
20200306:0710,4516.8,2020,03,06,07
20200306:0810,986.4000000000001,2020,03,06,08
20200306:0910,0.0,2020,03,06,09
20200306:1010,0.0,2020,03,06,10
20200306:1110,2289.6,2020,03,06,11
20200306:1210,100615.20000000001,2020,03,06,12
20200306:1310,112044.0,2020,03,06,13
20200306:1410,105235.20000000001,2020,03,06,14
20200306:1510,74598.0,2020,03,06,15
20200306:1610,70275.6,2020,03,06,16
20200306:1710,0.0,2020,03,06,17
20200306:1810,0.0,2020,03,06,18
20200306:1910,0.0,2020,03,06,19
20200306:2010,0.0,2020,03,06,20
20200306:2110,0.0,2020,03,06,21
20200306:2210,0.0,2020,03,06,22
20200306:2310,0.0,2020,03,06,23
20200307:0010,0.0,2020,03,07,00
20200307:0110,0.0,2020,03,07,01
20200307:0210,0.0,2020,03,07,02
20200307:0310,0.0,2020,03,07,03
20200307:0410,0.0,2020,03,07,04
20200307:0510,0.0,2020,03,07,05
20200307:0610,0.0,2020,03,07,06
20200307:0710,69888.0,2020,03,07,07
20200307:0810,98566.8,2020,03,07,08
20200307:0910,108336.0,2020,03,07,09
20200307:1010,115021.2,2020,03,07,10
20200307:1110,117386.40000000001,2020,03,07,11
20200307:1210,103131.59999999999,2020,03,07,12
20200307:1310,112917.6,2020,03,07,13
20200307:1410,108391.2,2020,03,07,14
20200307:1510,98552.4,2020,03,07,15
20200307:1610,58610.4,2020,03,07,16
20200307:1710,0.0,2020,03,07,17
20200307:1810,0.0,2020,03,07,18
20200307:1910,0.0,2020,03,07,19
20200307:2010,0.0,2020,03,07,20
20200307:2110,0.0,2020,03,07,21
20200307:2210,0.0,2020,03,07,22
20200307:2310,0.0,2020,03,07,23
20200308:0010,0.0,2020,03,08,00
20200308:0110,0.0,2020,03,08,01
20200308:0210,0.0,2020,03,08,02
20200308:0310,0.0,2020,03,08,03
20200308:0410,0.0,2020,03,08,04
20200308:0510,0.0,2020,03,08,05
20200308:0610,0.0,2020,03,08,06
20200308:0710,31124.4,2020,03,08,07
20200308:0810,23974.8,2020,03,08,08
20200308:0910,86696.40000000001,2020,03,08,09
20200308:1010,109242.0,2020,03,08,10
20200308:1110,82419.6,2020,03,08,11
20200308:1210,47371.2,2020,03,08,12
20200308:1310,74360.4,2020,03,08,13
20200308:1410,65598.0,2020,03,08,14
20200308:1510,6369.599999999999,2020,03,08,15
20200308:1610,67095.6,2020,03,08,16
20200308:1710,0.0,2020,03,08,17
20200308:1810,0.0,2020,03,08,18
20200308:1910,0.0,2020,03,08,19
20200308:2010,0.0,2020,03,08,20
20200308:2110,0.0,2020,03,08,21
20200308:2210,0.0,2020,03,08,22
20200308:2310,0.0,2020,03,08,23
20200309:0010,0.0,2020,03,09,00
20200309:0110,0.0,2020,03,09,01
20200309:0210,0.0,2020,03,09,02
20200309:0310,0.0,2020,03,09,03
20200309:0410,0.0,2020,03,09,04
20200309:0510,0.0,2020,03,09,05
20200309:0610,0.0,2020,03,09,06
20200309:0710,3141.6,2020,03,09,07
20200309:0810,3468.0,2020,03,09,08
20200309:0910,715.2,2020,03,09,09
20200309:1010,29821.199999999997,2020,03,09,10
20200309:1110,42508.8,2020,03,09,11
20200309:1210,28770.0,2020,03,09,12
20200309:1310,63655.200000000004,2020,03,09,13
20200309:1410,30718.800000000003,2020,03,09,14
20200309:1510,84099.6,2020,03,09,15
20200309:1610,53322.0,2020,03,09,16
20200309:1710,0.0,2020,03,09,17
20200309:1810,0.0,2020,03,09,18
20200309:1910,0.0,2020,03,09,19
20200309:2010,0.0,2020,03,09,20
20200309:2110,0.0,2020,03,09,21
20200309:2210,0.0,2020,03,09,22
20200309:2310,0.0,2020,03,09,23
20200310:0010,0.0,2020,03,10,00
20200310:0110,0.0,2020,03,10,01
20200310:0210,0.0,2020,03,10,02
20200310:0310,0.0,2020,03,10,03
20200310:0410,0.0,2020,03,10,04
20200310:0510,0.0,2020,03,10,05
20200310:0610,2455.2000000000003,2020,03,10,06
20200310:0710,47538.0,2020,03,10,07
20200310:0810,83630.4,2020,03,10,08
20200310:0910,82027.2,2020,03,10,09
20200310:1010,87019.2,2020,03,10,10
20200310:1110,103572.0,2020,03,10,11
20200310:1210,94214.4,2020,03,10,12
20200310:1310,101466.0,2020,03,10,13
20200310:1410,97242.0,2020,03,10,14
20200310:1510,74156.40000000001,2020,03,10,15
20200310:1610,42102.0,2020,03,10,16
20200310:1710,0.0,2020,03,10,17
20200310:1810,0.0,2020,03,10,18
20200310:1910,0.0,2020,03,10,19
20200310:2010,0.0,2020,03,10,20
20200310:2110,0.0,2020,03,10,21
20200310:2210,0.0,2020,03,10,22
20200310:2310,0.0,2020,03,10,23
20200311:0010,0.0,2020,03,11,00
20200311:0110,0.0,2020,03,11,01
20200311:0210,0.0,2020,03,11,02
20200311:0310,0.0,2020,03,11,03
20200311:0410,0.0,2020,03,11,04
20200311:0510,0.0,2020,03,11,05
20200311:0610,2169.6,2020,03,11,06
20200311:0710,63412.8,2020,03,11,07
20200311:0810,89241.59999999999,2020,03,11,08
20200311:0910,101917.2,2020,03,11,09
20200311:1010,105969.6,2020,03,11,10
20200311:1110,107935.20000000001,2020,03,11,11
20200311:1210,103987.2,2020,03,11,12
20200311:1310,105765.6,2020,03,11,13
20200311:1410,101538.0,2020,03,11,14
20200311:1510,91866.0,2020,03,11,15
20200311:1610,55494.0,2020,03,11,16
20200311:1710,0.0,2020,03,11,17
20200311:1810,0.0,2020,03,11,18
20200311:1910,0.0,2020,03,11,19
20200311:2010,0.0,2020,03,11,20
20200311:2110,0.0,2020,03,11,21
20200311:2210,0.0,2020,03,11,22
20200311:2310,0.0,2020,03,11,23
20200312:0010,0.0,2020,03,12,00
20200312:0110,0.0,2020,03,12,01
20200312:0210,0.0,2020,03,12,02
20200312:0310,0.0,2020,03,12,03
20200312:0410,0.0,2020,03,12,04
20200312:0510,0.0,2020,03,12,05
20200312:0610,0.0,2020,03,12,06
20200312:0710,1952.3999999999999,2020,03,12,07
20200312:0810,5445.6,2020,03,12,08
20200312:0910,17539.2,2020,03,12,09
20200312:1010,16059.600000000002,2020,03,12,10
20200312:1110,3253.2,2020,03,12,11
20200312:1210,181.2,2020,03,12,12
20200312:1310,0.0,2020,03,12,13
20200312:1410,927.6,2020,03,12,14
20200312:1510,2134.7999999999997,2020,03,12,15
20200312:1610,1488.0,2020,03,12,16
20200312:1710,0.0,2020,03,12,17
20200312:1810,0.0,2020,03,12,18
20200312:1910,0.0,2020,03,12,19
20200312:2010,0.0,2020,03,12,20
20200312:2110,0.0,2020,03,12,21
20200312:2210,0.0,2020,03,12,22
20200312:2310,0.0,2020,03,12,23
20200313:0010,0.0,2020,03,13,00
20200313:0110,0.0,2020,03,13,01
20200313:0210,0.0,2020,03,13,02
20200313:0310,0.0,2020,03,13,03
20200313:0410,0.0,2020,03,13,04
20200313:0510,0.0,2020,03,13,05
20200313:0610,7042.799999999999,2020,03,13,06
20200313:0710,71577.6,2020,03,13,07
20200313:0810,55827.600000000006,2020,03,13,08
20200313:0910,36540.0,2020,03,13,09
20200313:1010,59760.0,2020,03,13,10
20200313:1110,58209.6,2020,03,13,11
20200313:1210,85009.2,2020,03,13,12
20200313:1310,100712.4,2020,03,13,13
20200313:1410,89911.2,2020,03,13,14
20200313:1510,82120.8,2020,03,13,15
20200313:1610,50720.4,2020,03,13,16
20200313:1710,0.0,2020,03,13,17
20200313:1810,0.0,2020,03,13,18
20200313:1910,0.0,2020,03,13,19
20200313:2010,0.0,2020,03,13,20
20200313:2110,0.0,2020,03,13,21
20200313:2210,0.0,2020,03,13,22
20200313:2310,0.0,2020,03,13,23
20200314:0010,0.0,2020,03,14,00
20200314:0110,0.0,2020,03,14,01
20200314:0210,0.0,2020,03,14,02
20200314:0310,0.0,2020,03,14,03
20200314:0410,0.0,2020,03,14,04
20200314:0510,0.0,2020,03,14,05
20200314:0610,0.0,2020,03,14,06
20200314:0710,0.0,2020,03,14,07
20200314:0810,0.0,2020,03,14,08
20200314:0910,0.0,2020,03,14,09
20200314:1010,0.0,2020,03,14,10
20200314:1110,0.0,2020,03,14,11
20200314:1210,0.0,2020,03,14,12
20200314:1310,0.0,2020,03,14,13
20200314:1410,0.0,2020,03,14,14
20200314:1510,0.0,2020,03,14,15
20200314:1610,0.0,2020,03,14,16
20200314:1710,0.0,2020,03,14,17
20200314:1810,0.0,2020,03,14,18
20200314:1910,0.0,2020,03,14,19
20200314:2010,0.0,2020,03,14,20
20200314:2110,0.0,2020,03,14,21
20200314:2210,0.0,2020,03,14,22
20200314:2310,0.0,2020,03,14,23
20200315:0010,0.0,2020,03,15,00
20200315:0110,0.0,2020,03,15,01
20200315:0210,0.0,2020,03,15,02
20200315:0310,0.0,2020,03,15,03
20200315:0410,0.0,2020,03,15,04
20200315:0510,0.0,2020,03,15,05
20200315:0610,0.0,2020,03,15,06
20200315:0710,0.0,2020,03,15,07
20200315:0810,0.0,2020,03,15,08
20200315:0910,0.0,2020,03,15,09
20200315:1010,0.0,2020,03,15,10
20200315:1110,0.0,2020,03,15,11
20200315:1210,0.0,2020,03,15,12
20200315:1310,1341.6,2020,03,15,13
20200315:1410,2713.2,2020,03,15,14
20200315:1510,6510.0,2020,03,15,15
20200315:1610,13221.6,2020,03,15,16
20200315:1710,0.0,2020,03,15,17
20200315:1810,0.0,2020,03,15,18
20200315:1910,0.0,2020,03,15,19
20200315:2010,0.0,2020,03,15,20
20200315:2110,0.0,2020,03,15,21
20200315:2210,0.0,2020,03,15,22
20200315:2310,0.0,2020,03,15,23
20200316:0010,0.0,2020,03,16,00
20200316:0110,0.0,2020,03,16,01
20200316:0210,0.0,2020,03,16,02
20200316:0310,0.0,2020,03,16,03
20200316:0410,0.0,2020,03,16,04
20200316:0510,0.0,2020,03,16,05
20200316:0610,1374.0,2020,03,16,06
20200316:0710,2685.6,2020,03,16,07
20200316:0810,861.5999999999999,2020,03,16,08
20200316:0910,222.0,2020,03,16,09
20200316:1010,1887.6000000000001,2020,03,16,10
20200316:1110,35238.0,2020,03,16,11
20200316:1210,59634.0,2020,03,16,12
20200316:1310,18440.399999999998,2020,03,16,13
20200316:1410,0.0,2020,03,16,14
20200316:1510,3223.2,2020,03,16,15
20200316:1610,39980.4,2020,03,16,16
20200316:1710,0.0,2020,03,16,17
20200316:1810,0.0,2020,03,16,18
20200316:1910,0.0,2020,03,16,19
20200316:2010,0.0,2020,03,16,20
20200316:2110,0.0,2020,03,16,21
20200316:2210,0.0,2020,03,16,22
20200316:2310,0.0,2020,03,16,23
20200317:0010,0.0,2020,03,17,00
20200317:0110,0.0,2020,03,17,01
20200317:0210,0.0,2020,03,17,02
20200317:0310,0.0,2020,03,17,03
20200317:0410,0.0,2020,03,17,04
20200317:0510,0.0,2020,03,17,05
20200317:0610,2563.2,2020,03,17,06
20200317:0710,11400.0,2020,03,17,07
20200317:0810,30618.0,2020,03,17,08
20200317:0910,47788.8,2020,03,17,09
20200317:1010,70311.59999999999,2020,03,17,10
20200317:1110,90272.4,2020,03,17,11
20200317:1210,105103.2,2020,03,17,12
20200317:1310,103354.79999999999,2020,03,17,13
20200317:1410,92750.4,2020,03,17,14
20200317:1510,87049.2,2020,03,17,15
20200317:1610,62727.600000000006,2020,03,17,16
20200317:1710,4532.400000000001,2020,03,17,17
20200317:1810,0.0,2020,03,17,18
20200317:1910,0.0,2020,03,17,19
20200317:2010,0.0,2020,03,17,20
20200317:2110,0.0,2020,03,17,21
20200317:2210,0.0,2020,03,17,22
20200317:2310,0.0,2020,03,17,23
20200318:0010,0.0,2020,03,18,00
20200318:0110,0.0,2020,03,18,01
20200318:0210,0.0,2020,03,18,02
20200318:0310,0.0,2020,03,18,03
20200318:0410,0.0,2020,03,18,04
20200318:0510,0.0,2020,03,18,05
20200318:0610,24012.0,2020,03,18,06
20200318:0710,62314.799999999996,2020,03,18,07
20200318:0810,86230.8,2020,03,18,08
20200318:0910,100051.2,2020,03,18,09
20200318:1010,104886.0,2020,03,18,10
20200318:1110,108184.79999999999,2020,03,18,11
20200318:1210,117657.6,2020,03,18,12
20200318:1310,106471.2,2020,03,18,13
20200318:1410,102817.2,2020,03,18,14
20200318:1510,89385.6,2020,03,18,15
20200318:1610,59995.2,2020,03,18,16
20200318:1710,4293.6,2020,03,18,17
20200318:1810,0.0,2020,03,18,18
20200318:1910,0.0,2020,03,18,19
20200318:2010,0.0,2020,03,18,20
20200318:2110,0.0,2020,03,18,21
20200318:2210,0.0,2020,03,18,22
20200318:2310,0.0,2020,03,18,23
20200319:0010,0.0,2020,03,19,00
20200319:0110,0.0,2020,03,19,01
20200319:0210,0.0,2020,03,19,02
20200319:0310,0.0,2020,03,19,03
20200319:0410,0.0,2020,03,19,04
20200319:0510,0.0,2020,03,19,05
20200319:0610,25981.199999999997,2020,03,19,06
20200319:0710,63635.99999999999,2020,03,19,07
20200319:0810,83512.8,2020,03,19,08
20200319:0910,100353.59999999999,2020,03,19,09
20200319:1010,104679.6,2020,03,19,10
20200319:1110,109978.8,2020,03,19,11
20200319:1210,119600.4,2020,03,19,12
20200319:1310,110282.4,2020,03,19,13
20200319:1410,101344.79999999999,2020,03,19,14
20200319:1510,93391.2,2020,03,19,15
20200319:1610,65797.2,2020,03,19,16
20200319:1710,6801.6,2020,03,19,17
20200319:1810,0.0,2020,03,19,18
20200319:1910,0.0,2020,03,19,19
20200319:2010,0.0,2020,03,19,20
20200319:2110,0.0,2020,03,19,21
20200319:2210,0.0,2020,03,19,22
20200319:2310,0.0,2020,03,19,23
20200320:0010,0.0,2020,03,20,00
20200320:0110,0.0,2020,03,20,01
20200320:0210,0.0,2020,03,20,02
20200320:0310,0.0,2020,03,20,03
20200320:0410,0.0,2020,03,20,04
20200320:0510,0.0,2020,03,20,05
20200320:0610,6400.8,2020,03,20,06
20200320:0710,27700.8,2020,03,20,07
20200320:0810,25678.800000000003,2020,03,20,08
20200320:0910,22342.8,2020,03,20,09
20200320:1010,0.0,2020,03,20,10
20200320:1110,64718.40000000001,2020,03,20,11
20200320:1210,114063.59999999999,2020,03,20,12
20200320:1310,100588.8,2020,03,20,13
20200320:1410,94035.6,2020,03,20,14
20200320:1510,0.0,2020,03,20,15
20200320:1610,16654.8,2020,03,20,16
20200320:1710,5186.4,2020,03,20,17
20200320:1810,0.0,2020,03,20,18
20200320:1910,0.0,2020,03,20,19
20200320:2010,0.0,2020,03,20,20
20200320:2110,0.0,2020,03,20,21
20200320:2210,0.0,2020,03,20,22
20200320:2310,0.0,2020,03,20,23
20200321:0010,0.0,2020,03,21,00
20200321:0110,0.0,2020,03,21,01
20200321:0210,0.0,2020,03,21,02
20200321:0310,0.0,2020,03,21,03
20200321:0410,0.0,2020,03,21,04
20200321:0510,0.0,2020,03,21,05
20200321:0610,38414.4,2020,03,21,06
20200321:0710,65331.59999999999,2020,03,21,07
20200321:0810,85294.79999999999,2020,03,21,08
20200321:0910,99884.4,2020,03,21,09
20200321:1010,104090.4,2020,03,21,10
20200321:1110,107286.0,2020,03,21,11
20200321:1210,118687.2,2020,03,21,12
20200321:1310,105669.6,2020,03,21,13
20200321:1410,98911.2,2020,03,21,14
20200321:1510,90019.2,2020,03,21,15
20200321:1610,61374.0,2020,03,21,16
20200321:1710,33457.2,2020,03,21,17
20200321:1810,0.0,2020,03,21,18
20200321:1910,0.0,2020,03,21,19
20200321:2010,0.0,2020,03,21,20
20200321:2110,0.0,2020,03,21,21
20200321:2210,0.0,2020,03,21,22
20200321:2310,0.0,2020,03,21,23
20200322:0010,0.0,2020,03,22,00
20200322:0110,0.0,2020,03,22,01
20200322:0210,0.0,2020,03,22,02
20200322:0310,0.0,2020,03,22,03
20200322:0410,0.0,2020,03,22,04
20200322:0510,0.0,2020,03,22,05
20200322:0610,6726.0,2020,03,22,06
20200322:0710,6772.799999999999,2020,03,22,07
20200322:0810,0.0,2020,03,22,08
20200322:0910,0.0,2020,03,22,09
20200322:1010,0.0,2020,03,22,10
20200322:1110,0.0,2020,03,22,11
20200322:1210,0.0,2020,03,22,12
20200322:1310,14515.199999999999,2020,03,22,13
20200322:1410,213.6,2020,03,22,14
20200322:1510,6373.2,2020,03,22,15
20200322:1610,43488.0,2020,03,22,16
20200322:1710,23737.2,2020,03,22,17
20200322:1810,0.0,2020,03,22,18
20200322:1910,0.0,2020,03,22,19
20200322:2010,0.0,2020,03,22,20
20200322:2110,0.0,2020,03,22,21
20200322:2210,0.0,2020,03,22,22
20200322:2310,0.0,2020,03,22,23
20200323:0010,0.0,2020,03,23,00
20200323:0110,0.0,2020,03,23,01
20200323:0210,0.0,2020,03,23,02
20200323:0310,0.0,2020,03,23,03
20200323:0410,0.0,2020,03,23,04
20200323:0510,0.0,2020,03,23,05
20200323:0610,0.0,2020,03,23,06
20200323:0710,0.0,2020,03,23,07
20200323:0810,0.0,2020,03,23,08
20200323:0910,0.0,2020,03,23,09
20200323:1010,0.0,2020,03,23,10
20200323:1110,0.0,2020,03,23,11
20200323:1210,495.59999999999997,2020,03,23,12
